Channel Name,Timestamp,Value
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:00:03,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:00:13,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:00:24,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:00:34,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:00:44,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:00:54,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:01:04,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:01:14,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:01:24,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:01:34,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:01:44,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:01:54,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:02:04,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:02:14,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:02:24,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:02:34,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:02:44,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:02:54,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:03:04,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:03:14,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:03:24,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:03:34,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:03:44,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:03:54,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:04:04,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:04:14,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:04:24,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:04:35,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:04:45,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:04:55,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:05:05,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:05:15,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:05:25,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:05:35,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:05:45,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:05:55,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:06:05,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:06:15,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:06:25,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:06:35,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:06:45,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:06:55,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:07:05,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:07:15,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:07:25,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:07:35,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:07:45,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:07:55,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:08:05,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:08:15,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:08:25,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:08:35,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:08:45,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:08:55,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:09:06,0.8681
SVS-GIRG1A_IRRADIANCE,2022-03-20 05:09:16,0.8681
